animal_name,animal_gender,animal_birth_year,breed_rc,borough,zip_code,license_issued_date,license_expired_date,extract_year
Pandora,F,2010,Cavalier King Charles Spaniel,Brooklyn,11231,1/25/2015,1/25/2020,2018
Bb,M,2010,Maltese,Queens,11374,1/25/2015,1/20/2020,2018
Tucker,M,2009,Unknown,Brooklyn,11201,1/25/2015,1/21/2018,2018
Brooklyn,M,2009,German Shepherd Crossbreed,Manhattan,10002,1/25/2015,1/3/2018,2018
Madeleine,F,2010,Havanese,Manhattan,10128,1/26/2015,1/25/2020,2018
Emporio,M,2005,Shih Tzu,Brooklyn,11229,1/26/2015,2/28/2020,2018
Bowie,M,2014,Beagle Crossbreed,Brooklyn,11218,1/26/2015,12/24/2020,2018
Vista,F,2011,Unknown,Brooklyn,11201,1/26/2015,1/12/2020,2018
Gus,M,2008,Japanese Chin,Brooklyn,11229,1/26/2015,1/26/2018,2018
Sunny,M,2003,Yorkshire Terrier,Queens,11379,1/26/2015,1/31/2020,2018
Kalisi,F,2014,Collie Crossbreed,Bronx,10474,1/27/2015,1/27/2020,2018
Duncan,M,2002,Dachshund Smooth Coat Miniature,Manhattan,10003,1/27/2015,1/27/2018,2018
Brody,M,2009,Maltese,Manhattan,10023,1/27/2015,1/27/2020,2018
Abbey,F,2013,Labrador (or Crossbreed),Manhattan,10023,1/27/2015,2/26/2019,2018
Willis,M,2011,Unknown,Manhattan,10012,1/27/2015,4/30/2020,2018
Brooklyn,F,2013,Unknown,Queens,11694,1/28/2015,1/28/2020,2018
Bessie,F,2003,Unknown,Manhattan,10025,1/29/2015,1/9/2020,2018
Beamer,M,2006,Jack Russell Terrier,Manhattan,10019,1/29/2015,1/29/2020,2018
Tuco,M,2014,Alaskan Malamute,Brooklyn,11222,1/29/2015,1/29/2018,2018
Cupcake,F,2005,Beagle,Brooklyn,11224,1/29/2015,2/5/2019,2018
Addie,F,2012,Norfolk Terrier,Manhattan,10019,1/29/2015,1/13/2020,2018
Little,F,2013,Havanese,Manhattan,10024,1/29/2015,1/29/2020,2018
Reggie,F,2001,Havanese,Manhattan,10024,1/29/2015,2/28/2020,2018
Jager,F,2005,Beagle,Manhattan,10002,1/29/2015,1/29/2018,2018
Freya,F,2013,Cavalier King Charles Spaniel,Manhattan,10006,1/30/2015,1/30/2018,2018
Salina,F,2013,Great Pyrenees,Manhattan,10031,1/30/2015,1/30/2020,2018
Vida,F,2013,Labrador (or Crossbreed),Brooklyn,11201,1/30/2015,1/30/2020,2018
Jackson,M,2012,Australian Cattledog,Manhattan,10031,1/30/2015,1/23/2020,2018
Lily,F,2010,American Eskimo Dog,Manhattan,10014,1/30/2015,1/30/2020,2018
Tirem,M,2013,Australian Shepherd,Manhattan,10002,1/31/2015,1/1/2020,2018
Teddy,M,2013,"Bull Dog, French",Manhattan,10009,1/31/2015,3/9/2020,2018
Gary,M,2013,Italian Greyhound,Manhattan,10065,1/31/2015,1/31/2020,2018
Milou,F,2013,Yorkshire Terrier,Manhattan,10014,1/31/2015,1/31/2020,2018
Channa,F,2003,Whippet,Manhattan,10069,2/1/2015,4/29/2019,2018
Griffin,M,2011,Norwich Terrier,Manhattan,10128,2/1/2015,2/1/2019,2018
Eleanor,F,2012,Unknown,Brooklyn,11201,2/1/2015,2/1/2020,2018
Andy,M,2003,Beagle Crossbreed,Brooklyn,11217,2/1/2015,2/1/2018,2018
Baingan,M,2003,Whippet,Manhattan,10069,2/1/2015,6/29/2019,2018
Bruce,M,2014,Australian Cattledog,Brooklyn,11234,2/1/2015,2/1/2020,2018
Ignacio,M,2014,Havanese,Manhattan,10010,2/1/2015,2/1/2020,2018
Super,M,2014,Beagle Crossbreed,Manhattan,10027,2/2/2015,2/2/2020,2018
Oscar,M,2010,"Dachshund, Long Haired",Manhattan,10128,2/2/2015,2/2/2020,2018
Lou,M,2011,Mastiff,Manhattan,10014,2/2/2015,2/2/2020,2018
Piccolo,M,2005,Chihuahua,Manhattan,10128,2/2/2015,2/2/2020,2018
Princess,F,2014,Beagle Crossbreed,Manhattan,10027,2/2/2015,2/2/2020,2018
Jasper,M,2013,Unknown,Brooklyn,11217,2/3/2015,2/18/2020,2018
Hercules,M,2014,Labrador (or Crossbreed),Manhattan,10022,2/3/2015,2/3/2020,2018
Lucky,M,2014,Chihuahua,Queens,11435,2/3/2015,2/3/2020,2018
Fonzie,M,2009,Havanese,Manhattan,10028,2/3/2015,2/19/2020,2018
Henry,M,2010,Labrador (or Crossbreed),Brooklyn,11215,2/4/2015,2/4/2018,2018
Maya,F,2008,Labrador (or Crossbreed),Queens,11104,2/4/2015,2/16/2020,2018
Chewy,M,2013,Poodle,Manhattan,10003,2/4/2015,2/4/2019,2018
Maximilian,M,2010,"Shar-Pei, Chinese",Queens,11360,2/4/2015,1/19/2018,2018
Rocky,M,2012,Maltese,Staten Island,10306,2/5/2015,1/24/2020,2018
Tilda,F,2012,Brussels Griffon,Manhattan,10019,2/5/2015,11/16/2019,2018
Lucy,F,2012,Chihuahua,Manhattan,10014,2/5/2015,1/24/2020,2018
Bodie,M,2013,Boxer,Manhattan,10024,2/6/2015,1/25/2020,2018
Oliver,M,2007,"Poodle, Miniature",Manhattan,10065,2/6/2015,2/6/2018,2018
Jazz,M,2013,Havanese,Manhattan,10024,2/6/2015,2/6/2018,2018
Chase,M,2013,Unknown,Queens,11379,2/6/2015,7/25/2019,2018
Maggie,F,2006,"Poodle, Miniature",Manhattan,10023,2/6/2015,2/6/2020,2018
Lucky,F,2011,American Staffordshire Terrier,Brooklyn,11230,2/6/2015,2/6/2020,2018
Boo,M,2014,"Poodle, Miniature",Manhattan,10023,2/6/2015,2/6/2020,2018
Jasper,M,2012,Puggle,Queens,11357,2/7/2015,2/7/2020,2018
Chewy,F,2010,Newfoundland,Manhattan,10012,2/7/2015,10/3/2020,2018
Bentley,M,2013,Golden Retriever,Brooklyn,11235,2/7/2015,2/7/2020,2018
Ruby,F,2013,Cavalier King Charles Spaniel,Manhattan,10022,2/7/2015,3/9/2020,2018
Milo,M,2009,Jack Russell Terrier,Manhattan,10012,2/7/2015,8/27/2020,2018
Chance,M,2010,Cocker Spaniel,Manhattan,10011,2/8/2015,2/13/2020,2018
Serena,F,2009,Puggle,Manhattan,10011,2/8/2015,2/13/2020,2018
Harry,M,2014,English Springer Spaniel,Manhattan,10010,2/8/2015,2/8/2020,2018
Tucker,M,2013,American Eskimo Dog,Manhattan,10019,2/8/2015,2/8/2020,2018
Harley,M,2009,Unknown,Brooklyn,11223,2/8/2015,3/7/2020,2018
Venus,F,2008,Chihuahua,Manhattan,10011,2/8/2015,2/13/2020,2018
Jake,M,2004,Pit Bull,Queens,11385,2/9/2015,2/28/2018,2018
Carmela,F,2010,Dachshund Smooth Coat,Brooklyn,11201,2/9/2015,2/9/2020,2018
Leonidas,M,2008,Labrador (or Crossbreed),Brooklyn,11201,2/9/2015,1/15/2020,2018
Ellie,F,2011,French Bulldog,Manhattan,10014,2/9/2015,2/9/2020,2018
Sofia,F,2014,Miniature Pinscher,Queens,11377,2/10/2015,2/10/2020,2018
Daisy,F,2013,Boxer,Manhattan,10065,2/10/2015,2/10/2020,2018
Macho,M,2010,"Bull Dog, French",Bronx,10464,2/10/2015,2/10/2020,2018
Baxter,M,2014,Cavalier King Charles Spaniel,Manhattan,10023,2/11/2015,2/11/2020,2018
Blue,M,2014,Pit Bull,Brooklyn,11209,2/11/2015,2/11/2020,2018
Sisi,F,2008,German Spitz,Brooklyn,11235,2/11/2015,2/11/2020,2018
Fluffy,M,2008,Maltese,Manhattan,10005,2/11/2015,2/11/2018,2018
Gus,M,2010,Unknown,Manhattan,10011,2/11/2015,2/4/2021,2018
Cassie,F,2009,Cavalier King Charles Spaniel,Manhattan,10023,2/11/2015,2/11/2020,2018
Galilea,F,2013,French Bulldog,Manhattan,10023,2/11/2015,2/11/2020,2018
Thor,M,2013,French Bulldog,Manhattan,10023,2/11/2015,2/11/2020,2018
Sully,F,2005,Golden Retriever,Manhattan,10025,2/12/2015,1/30/2018,2018
Douglas,M,2003,Pomeranian,Manhattan,10024,2/12/2015,2/19/2018,2018
Brentley,M,2014,Bullmastiff,Manhattan,10036,2/12/2015,2/12/2020,2018
Lexi,F,2014,Pit Bull,Bronx,10465,2/12/2015,2/12/2020,2018
Roic,M,2013,Cairn Terrier,Manhattan,10026,2/13/2015,2/4/2020,2018
Kat,F,2013,Unknown,Queens,11370,2/13/2015,3/13/2020,2018
Ashley,M,2010,Australian Cattle Dog,Queens,11106,2/13/2015,2/13/2020,2018
Woolie,M,2012,Labrador (or Crossbreed),Brooklyn,11215,2/13/2015,3/30/2020,2018
Stanley,M,2011,Boston Terrier,Brooklyn,11220,2/13/2015,1/25/2020,2018
Pepe,M,2013,Unknown,Manhattan,10001,2/14/2015,1/25/2018,2018
Mississippi,F,2010,Labrador (or Crossbreed),Manhattan,10065,2/14/2015,3/13/2020,2018
Diego,M,2003,Unknown,Manhattan,10012,2/14/2015,3/30/2018,2018
King,M,2012,Unknown,Brooklyn,11210,2/14/2015,4/19/2020,2018
Hershey,M,2007,Havanese,Staten Island,10314,2/14/2015,3/12/2020,2018
Mia,F,2009,Labrador (or Crossbreed),Manhattan,10025,2/14/2015,3/5/2019,2018
Smarty-Marty,M,2013,Chinese Crested,Manhattan,10005,2/14/2015,2/14/2020,2018
Coqui,M,2008,Maltese,Queens,11372,2/14/2015,3/11/2018,2018
Louis,M,2005,Labrador (or Crossbreed),Manhattan,10036,2/14/2015,3/14/2020,2018
Jack,M,2004,"Dachshund, Long Haired",Brooklyn,11214,2/15/2015,2/15/2018,2018
Lucia,F,2008,Shih Tzu,Manhattan,10024,2/15/2015,2/15/2018,2018
Pickle,M,2009,Shih Tzu,Manhattan,10024,2/15/2015,2/15/2018,2018
Hopper,M,2008,Maltese,Brooklyn,11228,2/15/2015,1/16/2018,2018
Pimp,M,2011,West High White Terrier,Queens,11378,2/15/2015,3/18/2020,2018
Harper,F,2012,Maltese,Manhattan,10024,2/15/2015,3/20/2020,2018
Pepsi,F,2008,Boston Terrier,Manhattan,10027,2/15/2015,2/15/2018,2018
Barnaby,M,2011,Unknown,Manhattan,10024,2/15/2015,2/23/2019,2018
Coco,M,2008,Maltese,Brooklyn,11228,2/15/2015,1/16/2018,2018
Isabella,F,2012,Unknown,Brooklyn,11218,2/16/2015,3/24/2020,2018
Idgie,F,2013,"Welsh Corgi, Pembroke",Brooklyn,11238,2/16/2015,3/3/2020,2018
Mila,F,2013,Papillon,Brooklyn,11213,2/16/2015,2/16/2020,2018
Zoey,F,2008,Chihuahua,Manhattan,10016,2/16/2015,3/8/2020,2018
Winston,M,2012,Boxer,Brooklyn,11206,2/16/2015,2/16/2020,2018
Zeus,M,2000,Chihuahua,Manhattan,10016,2/16/2015,3/8/2020,2018
Violet,F,2007,"Poodle, Toy",Brooklyn,11220,2/17/2015,3/8/2020,2018
Benji,M,2009,Puggle,Brooklyn,11204,2/17/2015,2/17/2018,2018
Bebe,F,2013,Yorkshire Terrier,Bronx,10465,2/17/2015,2/3/2020,2018
George,M,2011,Labrador (or Crossbreed),Brooklyn,11238,2/17/2015,3/30/2020,2018
Butterscotch,F,2008,Shih Tzu,Brooklyn,11215,2/17/2015,2/17/2020,2018
Tercio,M,2013,Cavalier King Charles Spaniel,Brooklyn,11217,2/17/2015,2/17/2020,2018
James,M,2013,Golden Retriever,Manhattan,10010,2/17/2015,11/17/2019,2018
Marley,M,2011,Cavalier King Charles Spaniel,Manhattan,10005,2/17/2015,2/21/2020,2018
Mulligan,F,2012,Wheaton Terrier,Manhattan,10027,2/17/2015,3/18/2020,2018
Blue,M,2013,Australian Cattledog,NA,11249,2/17/2015,3/26/2019,2018
Chalky,M,2014,Pit Bull,Queens,11103,2/18/2015,2/18/2020,2018
Munson,F,2005,Beagle,Brooklyn,11225,2/18/2015,3/8/2018,2018
Mira,F,2013,Chihuahua,Manhattan,10024,2/18/2015,2/18/2020,2018
Darryl,M,2013,Rhodesian Ridgeback,Queens,11378,2/19/2015,2/19/2020,2018
Enzo,M,2005,Chihuahua,Brooklyn,11211,2/19/2015,2/19/2020,2018
Gizmo,F,2013,Unknown,Manhattan,10003,2/19/2015,3/9/2020,2018
Riley,M,2009,Papillon,Staten Island,10305,2/19/2015,3/7/2018,2018
Pepper,F,2013,Australian Shepherd,Brooklyn,11215,2/19/2015,3/8/2020,2018
Rocky,M,2008,Jack Russell Terrier,Queens,11418,2/19/2015,7/3/2020,2018
Sydney,F,2008,Yorkshire Terrier,Manhattan,10004,2/19/2015,5/3/2020,2018
Olive,F,2013,Australian Shepherd,Brooklyn,11215,2/19/2015,3/8/2020,2018
Henri,M,2014,"Poodle, Miniature",Manhattan,10023,2/19/2015,2/19/2020,2018
Atticus,M,2014,Cocker Spaniel,Manhattan,10025,2/19/2015,2/19/2020,2018
Peyton,F,2011,"Mastiff, Bull",Manhattan,10023,2/20/2015,12/10/2019,2018
Eli,M,2008,"Mastiff, Bull",Manhattan,10023,2/20/2015,12/8/2019,2018
Toby,M,2013,Shiba Inu,Manhattan,10019,2/20/2015,2/20/2020,2018
Sophie,F,2014,Cavalier King Charles Spaniel,Manhattan,10024,2/20/2015,2/20/2020,2018
Chloe,F,2012,"Dachshund, Wirehaired",Queens,11378,2/20/2015,2/20/2018,2018
Brady,M,2014,Siberian Husky,Manhattan,10009,2/21/2015,2/21/2020,2018
Elvis,M,2013,Bichon Frise,Manhattan,10022,2/21/2015,2/7/2020,2018
Beans,M,2011,Boston Terrier,Manhattan,10035,2/21/2015,3/17/2020,2018
Bella,F,2006,Cocker Spaniel,Queens,11421,2/21/2015,2/21/2020,2018
Athena,F,2013,"Poodle, Standard",Manhattan,10022,2/21/2015,2/7/2020,2018
Dexter,M,2013,Labradoodle,Manhattan,10003,2/21/2015,3/8/2020,2018
Buddy,M,2013,Unknown,Queens,11374,2/22/2015,2/23/2019,2018
Cappuccino,M,2014,Maltese,Queens,11385,2/22/2015,2/22/2019,2018
Courage,M,2011,Pit Bull,Bronx,10472,2/22/2015,1/22/2018,2018
Leo,M,2006,"Bull Dog, French",Manhattan,10012,2/22/2015,3/29/2020,2018
Doc,M,2012,Labrador (or Crossbreed),Queens,11378,2/22/2015,2/22/2018,2018
Bruno,M,2010,"Poodle, Miniature",Manhattan,10024,2/23/2015,2/22/2020,2018
Juanbobo,M,2008,Miniature Pinscher,Manhattan,10036,2/23/2015,3/24/2020,2018
Cookie,M,2012,Shih Tzu,Manhattan,10012,2/23/2015,2/23/2018,2018
Happy,M,2013,Bichon Frise,Queens,11374,2/23/2015,2/23/2020,2018
Chewbacca,M,2012,Golden Retriever,Brooklyn,11211,2/23/2015,2/7/2020,2018
Cookie,M,2006,Shih Tzu,Brooklyn,11220,2/23/2015,2/28/2020,2018
Chinso,M,2011,Chihuahua,Manhattan,10044,2/23/2015,2/23/2020,2018
Champ,M,2008,Golden Retriever,Bronx,10459,2/24/2015,2/16/2020,2018
Grete,F,2012,Pit Bull,Brooklyn,11238,2/24/2015,3/19/2020,2018
Winslow,M,2011,Yorkshire Terrier,Manhattan,10013,2/24/2015,2/24/2020,2018
Samosa,F,2010,Puggle,Brooklyn,11201,2/24/2015,2/24/2020,2018
Buster,M,2006,Cocker Spaniel,Brooklyn,11204,2/24/2015,2/24/2020,2018
Aslyn,F,2012,Labradoodle,Manhattan,10023,2/25/2015,1/9/2020,2018
Spencer,M,2008,Golden Retriever,Manhattan,10011,2/25/2015,3/5/2020,2018
Honey,F,2010,Unknown,Brooklyn,11216,2/25/2015,12/30/2019,2018
Lucy,F,2010,Boston Terrier,Queens,11378,2/25/2015,2/25/2019,2018
Sachi,M,2011,Shiba Inu,Queens,11373,2/25/2015,2/25/2018,2018
Walter,M,2009,Jack Russell Terrier,Manhattan,10023,2/25/2015,2/25/2019,2018
Amitz,M,2012,Cavalier King Charles Spaniel,Manhattan,10016,2/25/2015,7/14/2019,2018
Daisy,F,2009,Chihuahua,Manhattan,10001,2/25/2015,2/25/2019,2018
Max,M,2009,"Dachshund, Wirehaired",Brooklyn,11215,2/25/2015,3/18/2020,2018
Edi,M,2009,Unknown,Manhattan,10014,2/25/2015,6/25/2019,2018
Apollo,M,2008,Rhodesian Ridgeback,Manhattan,10025,2/25/2015,2/25/2020,2018
Charlie,F,2008,Shih Tzu,Queens,11417,2/26/2015,3/24/2020,2018
Arty,M,2012,Labradoodle,Manhattan,10024,2/26/2015,2/26/2020,2018
Winston,M,2013,German Shepherd Crossbreed,Manhattan,10011,2/26/2015,12/25/2018,2018
Finnoula,F,2009,Labradoodle,Manhattan,10012,2/26/2015,8/13/2019,2018
Cuthbert,M,2012,"Bull Dog, English",Manhattan,10011,2/26/2015,3/25/2020,2018
Pitzi,F,2001,Pekingese,Brooklyn,11235,2/26/2015,2/26/2020,2018
Sweetie,F,2004,Pointer,Queens,11378,2/27/2015,3/18/2018,2018
Murph,M,2014,Pit Bull,Brooklyn,11206,2/27/2015,2/27/2018,2018
Ellie,F,2013,Norfolk Terrier,Manhattan,10011,2/27/2015,4/7/2020,2018
Ruggles,M,2011,Pug,Queens,11377,2/28/2015,3/7/2020,2018
Luna,F,2013,Beagle,Manhattan,10028,2/28/2015,10/4/2019,2018
Spec,F,2007,Unknown,Queens,11375,2/28/2015,8/17/2020,2018
Diesel,M,2010,Havanese,Manhattan,10027,2/28/2015,2/8/2020,2018
Vinaigrette,F,2013,Chihuahua,Manhattan,10011,2/28/2015,2/28/2020,2018
Jackie,F,2003,Yorkshire Terrier,Manhattan,10011,3/1/2015,2/28/2018,2018
Ozzy,M,2014,Yorkshire Terrier,Bronx,10459,3/1/2015,3/1/2018,2018
Ryder,M,2005,Unknown,Manhattan,10002,3/1/2015,3/29/2020,2018
Khaleesi,F,2013,Pit Bull,Staten Island,10305,3/1/2015,3/26/2020,2018
Mickey,M,2008,"Poodle, Standard",Brooklyn,11228,3/1/2015,3/23/2020,2018
Clarence,M,2007,Border Collie,Brooklyn,11201,3/2/2015,3/2/2020,2018
Franki,F,2005,Unknown,Staten Island,10314,3/2/2015,1/14/2020,2018
Snoop,M,2008,Beagle,Manhattan,10029,3/2/2015,10/13/2019,2018
Clinton,M,2013,"Shar-Pei, Chinese",Brooklyn,11211,3/2/2015,3/2/2020,2018
Daisy,F,2009,"Mastiff, Bull",Manhattan,10025,3/2/2015,3/20/2020,2018
Bridgette,F,2006,Unknown,Manhattan,10024,3/3/2015,3/3/2018,2018
Dexter,M,2010,"Poodle, Miniature",Manhattan,10003,3/3/2015,3/3/2018,2018
Oscar,M,2009,"Bull Dog, English",Manhattan,10038,3/3/2015,5/4/2018,2018
Mia,F,2009,Beagle,Manhattan,10017,3/3/2015,2/28/2020,2018
Kaiya,F,2011,Unknown,Manhattan,10024,3/4/2015,2/27/2020,2018
Max,M,2008,Chihuahua,Brooklyn,11215,3/4/2015,3/4/2020,2018
Pierce,M,2009,Yorkshire Terrier,Manhattan,10014,3/4/2015,3/4/2020,2018
Life,M,2006,Rottweiler,Manhattan,10039,3/4/2015,3/4/2020,2018
Truman,M,2010,Unknown,Manhattan,10014,3/5/2015,2/16/2019,2018
Midnight,M,2013,Labrador (or Crossbreed),Manhattan,10036,3/5/2015,3/27/2020,2018
Puggsy,F,2012,Pug,Manhattan,10013,3/5/2015,3/14/2020,2018
Venus,F,2005,Unknown,Manhattan,10014,3/5/2015,2/24/2019,2018
Elie,F,2009,Pit Bull,NA,11249,3/5/2015,3/5/2018,2018
King,M,2008,Beagle,Manhattan,10037,3/6/2015,3/6/2020,2018
Shadow,F,2013,Doberman Pinscher,Brooklyn,11234,3/6/2015,3/6/2018,2018
Porsche,M,2006,Beagle,Manhattan,10037,3/6/2015,3/6/2020,2018
Qoia,F,2003,Siberian Husky,Brooklyn,11238,3/6/2015,1/31/2018,2018
Mabel,F,2012,Shih Tzu,Manhattan,10036,3/6/2015,2/26/2020,2018
Champ,M,2008,Unknown,Manhattan,10023,3/7/2015,3/4/2020,2018
Louie,M,2014,German Shepherd Crossbreed,Manhattan,10033,3/7/2015,3/7/2020,2018
Bosco,M,2013,Unknown,Bronx,10473,3/7/2015,3/18/2020,2018
Maximillion,M,2010,Yorkshire Terrier,Manhattan,10034,3/7/2015,3/7/2018,2018
Punky,F,2009,Pit Bull,Queens,11356,3/7/2015,3/7/2018,2018
Sundae,F,2007,Maltese,Bronx,10462,3/7/2015,11/1/2019,2018
Bongo,M,2014,Chihuahua,Brooklyn,11214,3/7/2015,3/7/2020,2018
Sammy,M,2002,Unknown,Manhattan,10025,3/8/2015,3/30/2018,2018
Walter,M,2009,Bichon Frise,NA,11249,3/8/2015,11/17/2019,2018
Cody,M,2010,Unknown,Brooklyn,11209,3/8/2015,4/25/2020,2018
Cali,F,2011,Pit Bull,Queens,11106,3/8/2015,3/8/2020,2018
Oakley,F,2010,Labrador (or Crossbreed),Manhattan,10027,3/9/2015,3/3/2020,2018
Bella,F,2012,"Poodle, Miniature",Brooklyn,11204,3/9/2015,3/2/2019,2018
Muffin,F,2012,Unknown,Manhattan,10018,3/9/2015,3/4/2019,2018
Joba,M,2007,Jack Russell Terrier,Staten Island,10310,3/9/2015,3/2/2018,2018
Gypsy,F,2007,Miniature Pinscher,Manhattan,10018,3/9/2015,3/17/2020,2018
Toby,M,2013,Unknown,Manhattan,10011,3/10/2015,3/10/2020,2018
Tobey,M,2013,Maltese,Brooklyn,11219,3/10/2015,3/7/2018,2018
Princess,F,2011,Pomeranian,Bronx,10473,3/10/2015,3/10/2019,2018
Keyser,M,2005,Pit Bull,Brooklyn,11201,3/10/2015,3/10/2020,2018
Coraline,F,2009,Yorkshire Terrier,Brooklyn,11201,3/10/2015,3/10/2020,2018
Darla,F,2009,Unknown,Manhattan,10009,3/10/2015,11/13/2019,2018
Thimble,F,2012,Labrador (or Crossbreed),Manhattan,10025,3/10/2015,3/10/2020,2018
Isabella,F,2007,Bichon Frise,Manhattan,10022,3/10/2015,3/20/2020,2018
Hudson,M,2008,Unknown,Brooklyn,11217,3/11/2015,2/5/2018,2018
Unknown,F,2013,Unknown,Brooklyn,11215,3/11/2015,2/18/2020,2018
Gabriella,F,2013,Italian Greyhound,Queens,11357,3/11/2015,3/11/2020,2018
Casey,M,2011,Labradoodle,Manhattan,10009,3/11/2015,3/28/2020,2018
Lily,F,2011,Unknown,Manhattan,10031,3/11/2015,2/22/2018,2018
Dax,M,2006,Labradoodle,Manhattan,10025,3/11/2015,3/9/2018,2018
Beba,F,2008,Chihuahua,Bronx,10460,3/11/2015,3/11/2018,2018
Hunter,M,2007,Unknown,Staten Island,10309,3/11/2015,3/12/2020,2018
Baby,F,2003,"Poodle, Standard",Manhattan,10036,3/12/2015,3/3/2018,2018
Murphy,M,2008,"Poodle, Toy",Manhattan,10021,3/12/2015,3/12/2018,2018
Donut,M,2014,Maltese,Queens,11354,3/12/2015,3/12/2020,2018
Cesar,M,2010,Cocker Spaniel,Manhattan,10036,3/12/2015,3/3/2018,2018
Penny,F,2008,Shih Tzu,Manhattan,10023,3/12/2015,2/22/2018,2018
Chewy,M,2013,Brussels Griffon,Brooklyn,11217,3/12/2015,3/12/2019,2018
Cholula,F,2013,Unknown,Brooklyn,11201,3/13/2015,3/13/2020,2018
Hugo,M,2009,Bernese Mountain Dog,Manhattan,10019,3/13/2015,3/13/2020,2018
Desmond,M,2010,Shih Tzu,Brooklyn,11211,3/13/2015,3/13/2018,2018
June,F,2010,Unknown,Manhattan,10025,3/14/2015,3/6/2020,2018
Hobbes,M,2012,German Shepherd Dog,Manhattan,10025,3/14/2015,3/14/2020,2018
Princess,F,2014,Cocker Spaniel,Queens,11427,3/14/2015,3/14/2020,2018
Jules,F,2011,Papillon,Manhattan,10002,3/14/2015,3/16/2020,2018
Rex,M,2012,Unknown,Queens,11362,3/15/2015,3/12/2018,2018
Fiona,F,2014,Chihuahua,Manhattan,10032,3/15/2015,3/15/2020,2018
Gizmo,M,2013,Unknown,Queens,11421,3/15/2015,3/15/2018,2018
Max,M,2013,Siberian Husky,Queens,11418,3/15/2015,3/15/2018,2018
Queenie,F,2013,Pekingese,Manhattan,10011,3/15/2015,3/12/2021,2018
Fleur,F,2012,Dachshund Smooth Coat Miniature,Manhattan,10021,3/15/2015,3/23/2020,2018
Rosie,F,2013,Brittany Spaniel,Manhattan,10282,3/16/2015,2/12/2020,2018
Samson,M,2014,Pit Bull,Brooklyn,11215,3/16/2015,3/16/2018,2018
Maggie,F,2014,Pit Bull,Staten Island,10302,3/16/2015,3/16/2020,2018
Maximilian,M,2010,Border Collie,Manhattan,10019,3/16/2015,3/16/2020,2018
Max,M,2006,Golden Retriever,Queens,11379,3/16/2015,3/16/2020,2018
Maisey,F,2007,Yorkshire Terrier,Manhattan,10033,3/16/2015,4/1/2018,2018
Keira,F,2014,Chihuahua,Brooklyn,11211,3/16/2015,3/16/2020,2018
Khaleesi,F,2012,German Shepherd Crossbreed,Manhattan,10005,3/16/2015,3/16/2020,2018
Rem,M,2012,Maltese,Brooklyn,11201,3/16/2015,3/24/2020,2018
Caoilie,F,2012,Jack Russell Terrier,Manhattan,10006,3/17/2015,3/16/2018,2018
Oscar,M,2014,Unknown,Manhattan,10001,3/17/2015,3/17/2020,2018
Karate,F,2013,Shiba Inu,Brooklyn,11201,3/17/2015,3/17/2020,2018
Blackie,F,2010,American Staffordshire Terrier,Queens,11385,3/17/2015,3/17/2020,2018
Allegra,F,2009,"Bull Dog, English",Manhattan,10014,3/17/2015,3/17/2020,2018
Jasmine,F,2010,Australian Shepherd,Brooklyn,11236,3/17/2015,3/17/2020,2018
Oliver,M,2005,Unknown,Manhattan,10035,3/18/2015,3/22/2020,2018
Tala,F,2009,Unknown,Manhattan,10035,3/18/2015,3/22/2020,2018
Victor,M,2010,Maltese,Manhattan,10011,3/18/2015,4/26/2020,2018
Rose,F,2014,Rottweiler,Staten Island,10309,3/18/2015,3/18/2020,2018
Charlie,M,2004,Miniature Pinscher,Manhattan,10019,3/19/2015,3/19/2020,2018
Oakley,F,2011,Dachshund,Manhattan,10069,3/19/2015,3/19/2020,2018
Copper,M,2003,Soft Coated Wheaten Terrier,Queens,11109,3/19/2015,3/19/2018,2018
Nort,F,2011,Unknown,Manhattan,10002,3/19/2015,3/19/2020,2018
Bailey,F,2014,Bulldog,Queens,11357,3/19/2015,3/19/2020,2018
Charlie,M,2010,Beagle,Manhattan,10019,3/20/2015,3/21/2020,2018
Bailey,M,2010,Puggle,Brooklyn,11205,3/20/2015,1/21/2020,2018
Frida,F,2010,Pomeranian,Manhattan,10023,3/20/2015,3/20/2020,2018
Cougar,M,2007,Unknown,Staten Island,10306,3/20/2015,4/10/2020,2018
Kodiak,M,2011,"Dachshund, Long Haired",Brooklyn,11213,3/21/2015,3/29/2019,2018
Jake,M,2004,Wheaton Terrier,Manhattan,10024,3/21/2015,5/5/2018,2018
Snoopy,M,2009,Labrador (or Crossbreed),Manhattan,10031,3/21/2015,3/21/2018,2018
Pebbles,F,2009,Shih Tzu,Bronx,10460,3/21/2015,3/21/2019,2018
Essa,F,2010,"Bull Dog, French",Manhattan,10024,3/21/2015,3/23/2018,2018
Vader,M,2012,Pit Bull,Manhattan,10031,3/22/2015,3/22/2020,2018
Romeo,M,2014,Maltese,Manhattan,10023,3/22/2015,3/22/2020,2018
Penny,F,2009,Unknown,Queens,11103,3/22/2015,5/5/2020,2018
Bubba,M,2013,Labrador (or Crossbreed),Manhattan,10010,3/22/2015,3/22/2020,2018
Shadow,M,2013,Pit Bull,Manhattan,10035,3/22/2015,3/22/2020,2018
Mousaka,F,2014,Whippet,Manhattan,10025,3/23/2015,3/23/2020,2018
Mile,M,2010,Shih Tzu,Manhattan,10011,3/23/2015,5/2/2020,2018
