unique_id,date_of_bite,species,breed,age,gender,spay_neuter,borough,zip_code,year,breed_rc
8351,2016-10-16,Dog,Pit Bull,NA,U,FALSE,Queens,11374,2016,Pit Bull (or Mix)
8352,2016-10-18,Dog,Pit Bull,NA,U,FALSE,Queens,11419,2016,Pit Bull (or Mix)
8353,2016-10-18,Dog,NA,NA,U,FALSE,Queens,11372,2016,NA
8354,2016-10-19,Dog,NA,NA,U,FALSE,Queens,NA,2016,NA
8355,2016-10-20,Dog,German Shepherd,1,M,TRUE,Queens,11367,2016,German Shepherd
8356,2016-10-07,Dog,Mixed/Other,NA,M,FALSE,Queens,11420,2016,Mixed/Other
8357,2016-10-20,Dog,Pit Bull,9,M,TRUE,Queens,11423,2016,Pit Bull (or Mix)
8358,2016-10-15,Dog,Shih Tzu Mix,NA,U,TRUE,Queens,11369,2016,Shih Tzu Mix
8359,2016-10-19,Dog,Pit Bull,NA,U,FALSE,Queens,11422,2016,Pit Bull (or Mix)
8360,2016-10-20,Dog,NA,NA,U,FALSE,Queens,11362,2016,NA
8361,2016-10-08,Dog,Maltese,NA,U,FALSE,Queens,NA,2016,Maltese
8362,2016-10-20,Dog,NA,NA,U,FALSE,Queens,11418,2016,NA
8363,2016-10-09,Dog,Pit Bull,3,M,FALSE,Queens,11363,2016,Pit Bull (or Mix)
8364,2016-10-15,Dog,Chihuahua,NA,F,TRUE,Queens,11355,2016,Chihuahua
8365,2016-10-24,Dog,NA,NA,U,FALSE,Queens,NA,2016,NA
8366,2016-10-26,Dog,Pit Bull,2,M,FALSE,Queens,11414,2016,Pit Bull (or Mix)
8367,2016-10-02,Dog,American Pit Bull Mix / Pit Bull Mix,6,M,TRUE,Queens,11379,2016,American Pit Bull Mix / Pit Bull Mix
8368,2016-10-20,Dog,Pit Bull,5,M,FALSE,Queens,11419,2016,Pit Bull (or Mix)
8369,2016-10-26,Dog,Pit Bull,NA,M,FALSE,Queens,11422,2016,Pit Bull (or Mix)
8370,2016-10-30,Dog,Pit Bull,1,M,FALSE,Queens,11423,2016,Pit Bull (or Mix)
8371,2016-10-25,Dog,Lhasa Apso,6,M,TRUE,Queens,11375,2016,Lhasa Apso
8372,2016-10-24,Dog,"Poodle, Miniature",5,M,FALSE,Queens,11412,2016,"Poodle, Miniature"
8373,2016-10-30,Dog,NA,NA,U,FALSE,Queens,11102,2016,NA
8374,2016-10-17,Dog,Chihuahua,5,F,TRUE,Queens,11418,2016,Chihuahua
8375,2016-10-29,Dog,Akita Crossbreed,NA,U,FALSE,Queens,11105,2016,Akita Crossbreed
8376,2016-10-31,Dog,Maltese,9,F,FALSE,Queens,11361,2016,Maltese
8377,2016-10-31,Dog,Pit Bull,NA,U,FALSE,Queens,11374,2016,Pit Bull (or Mix)
8378,2016-11-01,Dog,Pit Bull,9,M,TRUE,Queens,11416,2016,Pit Bull (or Mix)
8379,2016-10-31,Dog,American Staff Ter X,6M,M,FALSE,Queens,11434,2016,American Staff Ter X
8380,2016-10-26,Dog,American Staffordshire Terrier,7,M,TRUE,Queens,11377,2016,American Staffordshire Terrier
8381,2016-11-01,Dog,Maltese,5,M,TRUE,Queens,11356,2016,Maltese
8382,2016-11-01,Dog,Belgian Malinois,1,M,TRUE,Queens,11385,2016,Belgian Malinois
8383,2016-11-02,Dog,Boxer,4,M,FALSE,Queens,11368,2016,Boxer
8384,2016-11-03,Dog,Pit Bull,NA,U,FALSE,Queens,11429,2016,Pit Bull (or Mix)
8385,2016-11-04,Dog,NA,NA,U,FALSE,Queens,11102,2016,NA
8386,2016-11-03,Dog,Bull Dog,NA,U,FALSE,Queens,NA,2016,Bull Dog
8387,2016-11-04,Dog,Pit Bull,NA,U,FALSE,Queens,11428,2016,Pit Bull (or Mix)
8388,2016-11-06,Dog,Pit Bull,NA,U,FALSE,Queens,11419,2016,Pit Bull (or Mix)
8389,2016-11-06,Dog,Pit Bull,NA,U,FALSE,Queens,11419,2016,Pit Bull (or Mix)
8390,2016-11-05,Dog,Pit Bull,NA,U,FALSE,Queens,NA,2016,Pit Bull (or Mix)
8391,2016-11-06,Dog,Labrador Retriever,3,F,TRUE,Queens,11414,2016,Labrador Retriever
8392,2016-11-06,Dog,NA,NA,U,FALSE,Queens,11419,2016,NA
8393,2016-11-06,Dog,NA,NA,U,FALSE,Queens,NA,2016,NA
8394,2016-11-05,Dog,Pit Bull,NA,U,FALSE,Queens,11375,2016,Pit Bull (or Mix)
8395,2016-10-29,Dog,Pit Bull,NA,U,FALSE,Queens,11691,2016,Pit Bull (or Mix)
8396,2016-11-06,Dog,"Poodle, Standard",3,M,TRUE,Queens,11373,2016,"Poodle, Standard"
8397,2016-11-08,Dog,Pit Bull,3,M,TRUE,Queens,11373,2016,Pit Bull (or Mix)
8398,2016-11-08,Dog,Siberian Husky,4,M,TRUE,Queens,11378,2016,Siberian Husky
8399,2016-11-11,Dog,Cocker Spaniel,4,M,FALSE,Queens,11356,2016,Cocker Spaniel
8400,2016-11-10,Dog,"Poodle, Standard",3,M,TRUE,Queens,11373,2016,"Poodle, Standard"
8401,2016-11-16,Dog,American Pit Bull Terrier/Pit Bull,3,F,FALSE,Queens,11435,2016,American Pit Bull Terrier/Pit Bull
8402,2016-11-10,Dog,NA,NA,U,FALSE,Queens,NA,2016,NA
8403,2016-11-12,Dog,NA,NA,U,FALSE,Queens,NA,2016,NA
8404,2016-11-16,Dog,Pit Bull,NA,M,FALSE,Queens,11422,2016,Pit Bull (or Mix)
8405,2016-11-17,Dog,NA,NA,U,FALSE,Queens,NA,2016,NA
8406,2016-11-17,Dog,Pit Bull,5,M,TRUE,Queens,11420,2016,Pit Bull (or Mix)
8407,2016-11-14,Dog,Pomsky,4M,M,FALSE,Queens,11365,2016,Pomsky
8408,2016-11-18,Dog,NA,NA,U,FALSE,Queens,11436,2016,NA
8409,2016-11-18,Dog,Cocker Spaniel / Poodle Mix,3,M,TRUE,Queens,11362,2016,Cocker Spaniel / Poodle Mix
8410,2016-11-19,Dog,Labrador Mix,NA,U,FALSE,Queens,11377,2016,Labrador Mix
8411,2016-11-19,Dog,German Shepherd,5,M,TRUE,Queens,11385,2016,German Shepherd
8412,2016-11-19,Dog,Dalmatian,11,F,FALSE,Queens,11421,2016,Dalmatian
8413,2016-10-30,Dog,Pit Bull,NA,U,FALSE,Queens,11375,2016,Pit Bull (or Mix)
8414,2016-11-18,Dog,Terrier Mix,10,M,FALSE,Queens,11369,2016,Terrier Mix
8415,2016-11-21,Dog,NA,NA,U,FALSE,Queens,11413,2016,NA
8416,2016-11-22,Dog,Pitbull Terrier Mix,5,F,TRUE,Queens,11385,2016,Pitbull Terrier Mix
8417,2016-11-15,Dog,Hound Mix,2,M,TRUE,Queens,11365,2016,Hound Mix
8418,2016-11-17,Dog,Pit Bull,3,M,TRUE,Queens,11691,2016,Pit Bull (or Mix)
8419,2016-11-21,Dog,Shih Tzu,7,F,TRUE,Queens,11373,2016,Shih Tzu
8420,2016-11-27,Dog,West High White Terrier,13,M,TRUE,Queens,11379,2016,West High White Terrier
8421,2016-11-28,Dog,NA,NA,U,FALSE,Queens,11432,2016,NA
8422,2016-11-25,Dog,Poodle Mix,4,M,FALSE,Queens,11413,2016,Poodle Mix
8423,2016-11-27,Dog,Puggle,6,F,TRUE,Queens,11101,2016,Puggle
8424,2016-11-27,Dog,NA,NA,U,FALSE,Queens,NA,2016,NA
8425,2016-11-27,Dog,Cocker Spaniel,6,M,TRUE,Queens,NA,2016,Cocker Spaniel
8426,2016-11-27,Dog,Chihuahua,11,M,FALSE,Queens,11414,2016,Chihuahua
8427,2016-11-27,Dog,Siberian Husky,5 MTHS,F,FALSE,Queens,11103,2016,Siberian Husky
8428,2016-11-28,Dog,Pit Bull,NA,U,FALSE,Queens,NA,2016,Pit Bull (or Mix)
8429,2016-11-10,Dog,"Poodle, Standard",NA,U,FALSE,Queens,11356,2016,"Poodle, Standard"
8430,2016-11-30,Dog,"Poodle, Standard",2,M,TRUE,Queens,11355,2016,"Poodle, Standard"
8431,2016-11-16,Dog,Jack Russ,5,F,FALSE,Queens,11364,2016,Jack Russ
8432,2016-11-21,Dog,Pit Bull,3,M,FALSE,Queens,11694,2016,Pit Bull (or Mix)
8433,2016-11-19,Dog,Mixed/Other,9,M,TRUE,Queens,11361,2016,Mixed/Other
8434,2016-11-26,Dog,American Pit Bull Terrier/Pit Bull,3,M,TRUE,Queens,11374,2016,American Pit Bull Terrier/Pit Bull
8435,2016-11-16,Dog,Pit Bull,NA,U,FALSE,Queens,11433,2016,Pit Bull (or Mix)
8436,2016-11-26,Dog,Yorkshire Terrier,NA,U,FALSE,Queens,11434,2016,Yorkshire Terrier
8437,2016-11-30,Dog,Great Dane,NA,U,FALSE,Queens,NA,2016,Great Dane
8438,2016-11-16,Dog,Pit Bull,NA,U,FALSE,Queens,11367,2016,Pit Bull (or Mix)
8439,2016-11-30,Dog,Mixed/Other,2,F,FALSE,Queens,11363,2016,Mixed/Other
8440,2016-12-04,Dog,German Shepherd Mix,1,M,FALSE,Queens,11418,2016,German Shepherd Mix
8441,2016-12-04,Dog,NA,NA,U,FALSE,Queens,11375,2016,NA
8442,2016-12-04,Dog,NA,4,M,FALSE,Queens,NA,2016,NA
8443,2016-11-30,Dog,Jack Russ / Chihuahua Mix,12,F,TRUE,Queens,11358,2016,Jack Russ / Chihuahua Mix
8444,2016-11-27,Dog,Pit Bull,6,F,FALSE,Queens,11426,2016,Pit Bull (or Mix)
8445,2016-11-27,Dog,Pit Bull Mix,6,F,TRUE,Queens,11426,2016,Pit Bull Mix
8446,2016-12-06,Dog,Pit Bull,NA,U,FALSE,Queens,11419,2016,Pit Bull (or Mix)
8447,2016-12-01,Dog,NA,NA,U,FALSE,Queens,11377,2016,NA
8448,2016-12-03,Dog,Pit Bull,5,M,FALSE,Queens,11364,2016,Pit Bull (or Mix)
8449,2016-12-06,Dog,Siberian Husky,4,F,TRUE,Queens,11421,2016,Siberian Husky
8450,2016-12-04,Dog,NA,NA,U,FALSE,Queens,NA,2016,NA
8451,2016-12-05,Dog,NA,NA,U,FALSE,Queens,NA,2016,NA
8452,2016-11-22,Dog,NA,NA,U,FALSE,Queens,11373,2016,NA
8453,2016-12-09,Dog,Pit Bull,1,M,FALSE,Queens,11692,2016,Pit Bull (or Mix)
8454,2016-12-10,Dog,Shih Tzu / Bichon Frise Mix,5,M,TRUE,Queens,11102,2016,Shih Tzu / Bichon Frise Mix
8455,2016-12-10,Dog,Pit Bull,10,F,TRUE,Queens,11106,2016,Pit Bull (or Mix)
8520,2017-01-18,Dog,Pit Bull,NA,U,FALSE,Queens,NA,2017,Pit Bull (or Mix)
8456,2016-12-12,Dog,American Pit Bull Mix / Pit Bull Mix,4,F,TRUE,Queens,11420,2016,American Pit Bull Mix / Pit Bull Mix
8457,2016-11-02,Dog,NA,NA,U,FALSE,Queens,11364,2016,NA
8458,2016-12-11,Dog,Pit Bull,NA,U,FALSE,Queens,11691,2016,Pit Bull (or Mix)
8459,2016-12-15,Dog,Mastiff,NA,U,FALSE,Queens,NA,2016,Mastiff
8460,2016-12-15,Dog,Pit Bull Mix,10,M,TRUE,Queens,11693,2016,Pit Bull Mix
8461,2016-12-18,Dog,Chow Chow,5,F,TRUE,Queens,11373,2016,Chow Chow
8462,2016-12-17,Dog,Siberian Husky,9,M,TRUE,Queens,11377,2016,Siberian Husky
8463,2016-12-08,Dog,NA,NA,U,FALSE,Queens,11694,2016,NA
8464,2016-12-18,Dog,"Poodle, Standard",3,M,FALSE,Queens,11372,2016,"Poodle, Standard"
8465,2016-12-18,Dog,NA,NA,U,FALSE,Queens,11694,2016,NA
8466,2016-12-09,Dog,Pit Bull,NA,U,FALSE,Queens,11372,2016,Pit Bull (or Mix)
8467,2016-12-20,Dog,Yorkshire Terrier,9 MTHS,M,FALSE,Queens,11416,2016,Yorkshire Terrier
8468,2016-12-22,Dog,Shih Tzu,3,M,TRUE,Queens,11368,2016,Shih Tzu
8469,2016-12-25,Dog,Pit Bull Mix,2,F,TRUE,Queens,11435,2016,Pit Bull Mix
8470,2016-12-25,Dog,German Shepherd Mix,3,M,FALSE,Queens,NA,2016,German Shepherd Mix
8471,2016-12-24,Dog,Labrador Retriever Mix,1,M,TRUE,Queens,11433,2016,Labrador Retriever Mix
8472,2016-12-25,Dog,Chow Mix,7,F,TRUE,Queens,11385,2016,Chow Mix
8473,2016-12-25,Dog,Yorkshire Terrier,2,F,TRUE,Queens,11372,2016,Yorkshire Terrier
8474,2016-12-21,Dog,NA,NA,U,FALSE,Queens,11369,2016,NA
8475,2016-12-25,Dog,Maltipoo,NA,U,FALSE,Queens,11423,2016,Maltipoo
8476,2016-12-27,Dog,French Poodle,2,M,FALSE,Queens,11103,2016,French Poodle
8477,2016-12-25,Dog,NA,NA,U,FALSE,Queens,NA,2016,NA
8478,2016-12-23,Dog,Boston Terrier Mix,4,F,TRUE,Queens,11101,2016,Boston Terrier Mix
8479,2016-12-23,Dog,German Shepherd,NA,U,FALSE,Queens,11102,2016,German Shepherd
8480,2016-12-23,Dog,Cocker Spaniel,4,M,FALSE,Queens,11104,2016,Cocker Spaniel
8481,2016-12-27,Dog,German Shepherd,5,M,FALSE,Queens,11694,2016,German Shepherd
8482,2016-12-23,Dog,Shiba Inu,3,M,FALSE,Queens,11356,2016,Shiba Inu
8483,2016-12-24,Dog,Pit Bull,NA,U,FALSE,Queens,NA,2016,Pit Bull (or Mix)
8484,2016-12-26,Dog,Pit Bull,NA,U,FALSE,Queens,NA,2016,Pit Bull (or Mix)
8485,2016-12-26,Dog,NA,NA,U,FALSE,Queens,11374,2016,NA
8486,2016-12-28,Dog,Pit Bull,5,M,FALSE,Queens,11419,2016,Pit Bull (or Mix)
8487,2016-12-30,Dog,Pit Bull,NA,M,FALSE,Queens,11434,2016,Pit Bull (or Mix)
8488,2016-12-30,Dog,Pit Bull,NA,U,FALSE,Queens,11436,2016,Pit Bull (or Mix)
8489,2017-01-01,Dog,Maltese,8,M,FALSE,Queens,11356,2017,Maltese
8490,2017-01-01,Dog,Corgi,2,M,TRUE,Queens,11354,2017,Corgi
8491,2017-01-01,Dog,Poodle Mix,2,M,FALSE,Queens,11373,2017,Poodle Mix
8492,2016-12-28,Dog,Pit Bull,NA,M,FALSE,Queens,11692,2016,Pit Bull (or Mix)
8493,2016-12-26,Dog,Pit Bull,6,F,FALSE,Queens,11356,2016,Pit Bull (or Mix)
8494,2017-01-02,Dog,Chow Chow,NA,U,FALSE,Queens,NA,2017,Chow Chow
8495,2017-01-02,Dog,NA,NA,U,FALSE,Queens,11106,2017,NA
8496,2017-01-01,Dog,Pit Bull,NA,U,FALSE,Queens,11691,2017,Pit Bull (or Mix)
8497,2017-01-05,Dog,Pit Bull,1,M,FALSE,Queens,11373,2017,Pit Bull (or Mix)
8498,2016-12-28,Dog,Yorkshire Terrier,6,F,FALSE,Queens,11370,2016,Yorkshire Terrier
8499,2016-12-26,Dog,NA,NA,U,FALSE,Queens,11106,2016,NA
8500,2016-12-21,Dog,Pit Bull / Boxer Mix,3,M,FALSE,Queens,11355,2016,Pit Bull / Boxer Mix
8501,2016-12-22,Dog,Pit Bull,10 MTHS,M,TRUE,Queens,11434,2016,Pit Bull (or Mix)
8502,2017-01-05,Dog,Pit Bull,NA,U,FALSE,Queens,11429,2017,Pit Bull (or Mix)
8503,2016-12-31,Dog,Jack Russ,NA,U,FALSE,Queens,11360,2016,Jack Russ
8504,2016-12-15,Dog,Shephered Mix,10,M,FALSE,Queens,11420,2016,Shephered Mix
8505,2016-12-20,Dog,NA,NA,U,FALSE,Queens,NA,2016,NA
8506,2017-01-10,Dog,Corgi,10 MTHS,M,FALSE,Queens,11373,2017,Corgi
8507,2016-12-26,Dog,German Shepherd,NA,U,FALSE,Queens,11414,2016,German Shepherd
8508,2017-01-08,Dog,Chihuahua,5,F,FALSE,Queens,11421,2017,Chihuahua
8509,2017-01-13,Dog,German Shepherd Mix,NA,U,FALSE,Queens,11364,2017,German Shepherd Mix
8510,2017-01-15,Dog,Staffordshire Mix,5,M,FALSE,Queens,11436,2017,Staffordshire Mix
8511,2017-01-15,Dog,Staffordshire Mix,5,M,FALSE,Queens,11436,2017,Staffordshire Mix
8512,2017-01-13,Dog,Black Mouth Cur Mix,2,F,FALSE,Queens,11433,2017,Black Mouth Cur Mix
8513,2017-01-15,Dog,Pit Bull,1,F,FALSE,Queens,11433,2017,Pit Bull (or Mix)
8514,2017-01-12,Dog,Cane Corso,NA,U,FALSE,Queens,11433,2017,Cane Corso
8515,2017-01-12,Dog,Siberian Husky,NA,U,FALSE,Queens,11419,2017,Siberian Husky
8516,2017-01-13,Dog,NA,NA,U,FALSE,Queens,NA,2017,NA
8517,2017-01-15,Dog,Siberian Husky,NA,F,FALSE,Queens,11691,2017,Siberian Husky
8518,2017-01-14,Dog,Shih Tzu,NA,U,FALSE,Queens,11385,2017,Shih Tzu
8519,2017-01-18,Dog,Bichon Frise,2,M,FALSE,Queens,11365,2017,Bichon Frise
8521,2017-01-13,Dog,NA,NA,U,FALSE,Queens,NA,2017,NA
8522,2017-01-16,Dog,Pit Bull / Boxer Mix (F) And Pit Bull (M),6 & 4,U,TRUE,Queens,11434,2017,Pit Bull / Boxer Mix (F) And Pit Bull (M)
8523,2017-01-11,Dog,Cocker Spaniel,12,F,TRUE,Queens,11354,2017,Cocker Spaniel
8524,2017-01-21,Dog,Wheaton Terrier,10,M,TRUE,Queens,11365,2017,Wheaton Terrier
8525,2017-01-25,Dog,Shih Tzu,3,M,TRUE,Queens,11372,2017,Shih Tzu
8526,2017-01-24,Dog,Lhasa Apso,9,F,FALSE,Queens,11427,2017,Lhasa Apso
8527,2017-01-25,Dog,Siberian Husky,5,M,TRUE,Queens,11355,2017,Siberian Husky
8528,2017-01-25,Dog,American Pit Bull Mix / Pit Bull Mix,2,M,TRUE,Queens,11103,2017,American Pit Bull Mix / Pit Bull Mix
8529,2017-01-25,Dog,NA,NA,U,FALSE,Queens,11365,2017,NA
8530,2017-01-28,Dog,Shih Tzu / Maltese Mix,3,M,TRUE,Queens,11368,2017,Shih Tzu / Maltese Mix
8531,2017-01-27,Dog,American Pit Bull Mix / Pit Bull Mix,4,U,TRUE,Queens,11434,2017,American Pit Bull Mix / Pit Bull Mix
8532,2017-01-30,Dog,Pit Bull Terrier Mix,2,M,TRUE,Queens,11417,2017,Pit Bull Terrier Mix
8533,2017-01-13,Dog,Shepherd Mix,3,F,TRUE,Queens,11361,2017,Shepherd Mix
8534,2017-01-22,Dog,Shepherd Mix,2,M,TRUE,Queens,11360,2017,Shepherd Mix
8535,2017-01-22,Dog,NA,NA,U,FALSE,Queens,NA,2017,NA
8536,2017-01-23,Dog,Unknown,NA,U,FALSE,Queens,NA,2017,Unknown
8537,2017-01-31,Dog,Pit Bull,NA,U,FALSE,Queens,11691,2017,Pit Bull (or Mix)
8538,2017-02-01,Dog,Labrador Retriever,3 MTHS,U,FALSE,Queens,11385,2017,Labrador Retriever
8539,2017-02-03,Dog,German Shepherd,NA,U,FALSE,Queens,11370,2017,German Shepherd
8540,2017-02-02,Dog,Pit Bull,9M,M,FALSE,Queens,11434,2017,Pit Bull (or Mix)
8541,2017-02-02,Dog,Pit Bull,3,M,FALSE,Queens,11102,2017,Pit Bull (or Mix)
8542,2017-02-03,Dog,Pit Bull,NA,U,FALSE,Queens,11418,2017,Pit Bull (or Mix)
8543,2017-02-04,Dog,Bull Dog,NA,U,FALSE,Queens,11413,2017,Bull Dog
8544,2017-02-05,Dog,Alaskan Husky,10,M,TRUE,Queens,11377,2017,Alaskan Husky
8545,2017-01-28,Dog,Chihuahua / Corgi Mix,NA,U,FALSE,Queens,11368,2017,Chihuahua / Corgi Mix
8546,2017-01-25,Dog,English Bull Dog / Beagle Mix,NA,M,FALSE,Queens,11361,2017,English Bull Dog / Beagle Mix
8547,2017-02-06,Dog,NA,NA,U,FALSE,Queens,11691,2017,NA
8548,2017-02-05,Dog,Labrador Mix,5,M,TRUE,Queens,11692,2017,Labrador Mix
8549,2017-02-07,Dog,American Pit Bull Mix / Pit Bull Mix,3,M,FALSE,Queens,11429,2017,American Pit Bull Mix / Pit Bull Mix
8550,2017-02-07,Dog,Pit Bull,4,M,FALSE,Queens,11413,2017,Pit Bull (or Mix)
8551,2017-02-07,Dog,German Shepherd,4,M,FALSE,Queens,NA,2017,German Shepherd
8552,2017-02-08,Dog,Pit Bull,NA,U,FALSE,Queens,11435,2017,Pit Bull (or Mix)
8553,2017-02-08,Dog,Pit Bull,4,M,TRUE,Queens,11435,2017,Pit Bull (or Mix)
8554,2017-02-08,Dog,Pit Bull,4,M,TRUE,Queens,11435,2017,Pit Bull (or Mix)
8555,2017-02-08,Dog,Pit Bull,4,M,TRUE,Queens,11435,2017,Pit Bull (or Mix)
8556,2017-02-09,Dog,Dachshund Mix,8,F,TRUE,Queens,11101,2017,Dachshund Mix
8557,2017-02-09,Dog,Maltese,4,M,TRUE,Queens,NA,2017,Maltese
8558,2017-02-12,Dog,"Mastiff, Bull",1,M,TRUE,Queens,11101,2017,"Mastiff, Bull"
8559,2017-02-13,Dog,"Mastiff, Bull",1,M,TRUE,Queens,11101,2017,"Mastiff, Bull"
8560,2017-02-10,Dog,German Shepherd,NA,U,FALSE,Queens,NA,2017,German Shepherd
8561,2017-02-10,Dog,Bull Terrier,10,M,FALSE,Queens,11385,2017,Bull Terrier
8562,2017-02-09,Dog,Pit Bull,NA,U,FALSE,Queens,11429,2017,Pit Bull (or Mix)
8563,2017-02-11,Dog,Collie,NA,U,FALSE,Queens,11361,2017,Collie
8564,2017-02-14,Dog,Pit Bull,10 MTHS,M,TRUE,Queens,11371,2017,Pit Bull (or Mix)
8565,2017-02-15,Dog,Dachshund Mix,8,F,FALSE,Queens,11421,2017,Dachshund Mix
8566,2017-02-07,Dog,Chihuahua,4,M,TRUE,Queens,11358,2017,Chihuahua
8567,2017-02-16,Dog,NA,NA,U,FALSE,Queens,11370,2017,NA
8568,2017-02-16,Dog,American Eskimo Mix,2,M,TRUE,Queens,11106,2017,American Eskimo Mix
8569,2017-02-16,Dog,Staffordshire Bull Terrier,2,M,TRUE,Queens,11691,2017,Staffordshire Bull Terrier
8570,2017-02-17,Dog,American Staffordshire Terrier,6,M,FALSE,Queens,11434,2017,American Staffordshire Terrier
8571,2017-02-18,Dog,Mini Goldendoodle,8 MTHS,M,FALSE,Queens,11370,2017,Mini Goldendoodle
8572,2017-02-19,Dog,Dachshund Mix,13,F,TRUE,Queens,11435,2017,Dachshund Mix
8573,2017-02-20,Dog,Rottweiler Mix,1,M,TRUE,Queens,11354,2017,Rottweiler Mix
8574,2017-02-11,Dog,Pit Bull,NA,U,FALSE,Queens,11101,2017,Pit Bull (or Mix)
8575,2017-02-18,Dog,NA,NA,U,FALSE,Queens,11421,2017,NA
8576,2017-01-31,Dog,"Dachshund, Long Haired",5,M,TRUE,Queens,11357,2017,"Dachshund, Long Haired"
8577,2017-02-01,Dog,Terrier Mix,6,F,TRUE,Queens,11426,2017,Terrier Mix
8578,2017-02-14,Dog,Labrador / Pit Bull Mix,6,F,TRUE,Queens,11367,2017,Labrador / Pit Bull Mix
8579,2017-02-20,Dog,Akita,1,M,FALSE,Queens,11691,2017,Akita
8580,2017-02-20,Dog,Shih Tzu,8,M,TRUE,Queens,11379,2017,Shih Tzu
8581,2017-02-21,Dog,Pit Bull,NA,U,FALSE,Queens,11691,2017,Pit Bull (or Mix)
8582,2017-02-18,Dog,American Pit Bull Mix / Pit Bull Mix,1,F,TRUE,Queens,11364,2017,American Pit Bull Mix / Pit Bull Mix
8583,2017-02-23,Dog,Beagle / Hound Mix,7,M,TRUE,Queens,11433,2017,Beagle / Hound Mix
8584,2017-02-23,Dog,NA,NA,U,FALSE,Queens,NA,2017,NA
8585,2017-02-25,Dog,Chihuahua,4,M,FALSE,Queens,11356,2017,Chihuahua
8586,2017-02-24,Dog,Terrier,NA,U,FALSE,Queens,11433,2017,Terrier
8587,2017-02-24,Dog,Cane Corso,2,F,TRUE,Queens,11418,2017,Cane Corso
8588,2017-02-27,Dog,"Jindo Dog,",3,F,FALSE,Queens,11357,2017,"Jindo Dog,"
8589,2017-02-27,Dog,NA,NA,U,FALSE,Queens,NA,2017,NA
8590,2017-02-27,Dog,Hound Mix,2,M,TRUE,Queens,11109,2017,Hound Mix
8591,2017-03-01,Dog,Terrier,NA,U,FALSE,Queens,NA,2017,Terrier
8592,2017-03-02,Dog,Rottweiler Mix,2,M,TRUE,Queens,11102,2017,Rottweiler Mix
8593,2017-03-05,Dog,Chow Chow / German Shephered Mix,10,M,FALSE,Queens,11372,2017,Chow Chow / German Shephered Mix
8594,2017-03-04,Dog,Dachshund Smooth Coat,11,F,TRUE,Queens,11375,2017,Dachshund Smooth Coat
8595,2017-03-04,Dog,Pit Bull,NA,U,FALSE,Queens,11433,2017,Pit Bull (or Mix)
8596,2017-03-06,Dog,Scottish Terrier,3,M,TRUE,Queens,11101,2017,Scottish Terrier
8597,2017-02-24,Dog,Pit Bull,NA,U,FALSE,Queens,11692,2017,Pit Bull (or Mix)
8598,2017-02-28,Dog,Pit Bull,5,F,TRUE,Queens,11373,2017,Pit Bull (or Mix)
8599,2017-02-28,Dog,Pit Bull,5,F,TRUE,Queens,11373,2017,Pit Bull (or Mix)
8600,2017-02-23,Dog,American Pit Bull Terrier/Pit Bull,3,F,FALSE,Queens,11372,2017,American Pit Bull Terrier/Pit Bull
8601,2017-03-08,Dog,Shih Tzu,4,M,TRUE,Queens,11419,2017,Shih Tzu
8602,2017-03-09,Dog,Pit Bull,NA,U,FALSE,Queens,NA,2017,Pit Bull (or Mix)
8603,2017-03-09,Dog,Shiba Inu,6 MTHS,M,FALSE,Queens,11103,2017,Shiba Inu
8604,2017-03-09,Dog,Chihuahua,NA,U,FALSE,Queens,NA,2017,Chihuahua
8605,2017-03-09,Dog,Pomeranian,15,F,TRUE,Queens,11385,2017,Pomeranian
8606,2017-03-08,Dog,NA,NA,U,FALSE,Queens,11368,2017,NA
8607,2017-03-12,Dog,Shiba Inu,2,F,TRUE,Queens,11358,2017,Shiba Inu
8608,2017-03-11,Dog,Pit Bull,2,F,FALSE,Queens,11375,2017,Pit Bull (or Mix)
8609,2017-03-10,Dog,"Bull Dog, French",5,M,TRUE,Queens,11364,2017,"Bull Dog, French"
8610,2017-03-12,Dog,Pit Bull / American Foxhound Mix,4,M,FALSE,Queens,11693,2017,Pit Bull / American Foxhound Mix
8611,2017-03-02,Dog,Pit Bull,NA,U,FALSE,Queens,11692,2017,Pit Bull (or Mix)
8612,2017-03-13,Dog,Pit Bull,NA,U,FALSE,Queens,NA,2017,Pit Bull (or Mix)
8613,2017-03-13,Dog,Maltese,3,F,FALSE,Queens,11354,2017,Maltese
8614,2017-03-13,Dog,Terrier,NA,U,FALSE,Queens,11103,2017,Terrier
8615,2017-03-13,Dog,Pit Bull,5,F,FALSE,Queens,11691,2017,Pit Bull (or Mix)
8616,2017-03-13,Dog,Pit Bull,NA,U,FALSE,Queens,11435,2017,Pit Bull (or Mix)
8617,2017-03-14,Dog,Rottweiler,2,F,FALSE,Queens,11426,2017,Rottweiler
8618,2017-03-15,Dog,"Bull Dog, English",4,M,TRUE,Queens,11363,2017,"Bull Dog, English"
8619,2017-03-16,Dog,Hound / German Shepherd Mix,3,F,TRUE,Queens,11105,2017,Hound / German Shepherd Mix
8620,2017-03-17,Dog,American Pit Bull Terrier/Pit Bull,2,M,FALSE,Queens,11375,2017,American Pit Bull Terrier/Pit Bull
8621,2017-03-17,Dog,Shih Tzu Mix,1,M,TRUE,Queens,11426,2017,Shih Tzu Mix
8622,2017-03-20,Dog,German Shepherd,1,M,FALSE,Queens,11414,2017,German Shepherd
